TeamId,TeamName,SubmissionDate,Score
6358770,"Luigi Brancati","2021-03-28 16:40:34",0.77751
6471704,"Evangelos Roumeliotis","2021-03-29 00:45:33",0.77751
6497360,"Subhajit Bag","2021-03-28 20:59:43",0.77751
3597519,HiroShino,"2021-03-30 06:43:09",0.77751
6119793,"Suu Le","2021-03-29 07:40:54",0.77751
6541722,"Qinan Liu","2021-03-29 08:22:33",0.77751
6523420,vikaskatoch365,"2021-03-29 08:38:26",0.77751
6121204,"Manas Asati","2021-03-29 09:57:17",0.77751
6498924,"Wei En Chua","2021-03-29 11:50:26",0.77751
6534603,"M.Zubair Akram","2021-03-29 18:27:22",0.77751
4278791,"DIlmurod Valiev","2021-03-29 21:52:49",0.77751
6542670,GonzaDm,"2021-03-29 22:33:07",0.77751
6232356,"Rodrigo Santisteban","2021-03-30 13:51:06",0.77751
3427259,laplace8,"2021-03-30 01:44:16",0.77751
6549223,"Taro Li","2021-03-30 03:15:31",0.77751
6544889,yttyhhh,"2021-03-30 03:10:04",0.77751
6508799,"Kaiji Motoyama","2021-03-30 03:20:10",0.77751
6503660,"Lee jeongmin","2021-03-30 04:44:11",0.77751
6549514,ann0719,"2021-03-30 06:17:21",0.77751
6482929,hwzyd33,"2021-04-01 13:06:39",0.77751
6543975,Sukesh,"2021-03-30 11:08:06",0.77751
5016853,TinaSodal,"2021-03-30 11:09:50",0.77751
6551289,"Ivan Zapertov","2021-03-30 12:08:58",0.77751
2686529,"Cash Mesh","2021-03-30 13:06:56",0.77751
4970663,"Maria Castro","2021-03-30 15:49:07",0.77751
6497024,"Larson Chen","2021-03-30 16:34:55",0.77751
6543304,"jinwoo Seong","2021-04-05 06:42:18",0.77751
6553934,"Carlos César Oliveira","2021-03-30 23:11:59",0.77751
6526961,AimaneB,"2021-03-31 14:40:09",0.77751
6551318,"Łucja Chudy","2021-03-30 22:21:25",0.77751
3795232,SherryGow,"2021-04-04 22:29:10",0.77751
6554215,"Pierre-Louis Bourlon","2021-03-31 00:45:39",0.77751
6549385,"Yan-Ning Chen","2021-03-31 02:49:35",0.77751
6503746,"Yuki Toyoda","2021-03-31 02:21:52",0.77751
6554926,"Wanderlan Carvalho","2021-03-31 02:56:17",0.77751
6548450,thefranco3x,"2021-03-31 03:14:49",0.77751
6555647,"Daegyun Kim","2021-03-31 05:17:39",0.77751
6516272,enji_horry,"2021-03-31 06:09:38",0.77751
6555420,s4ltbook,"2021-03-31 06:12:46",0.77751
6549950,kaorui,"2021-04-05 10:07:28",0.77751
5345890,"Kei Kawasaki","2021-03-31 09:01:06",0.77751
4614240,"Spring Cui","2021-03-31 09:01:29",0.77751
6556191,"Li Jincong22","2021-03-31 09:01:37",0.77751
6556273,"[Deleted] 39e829de-8154-43c5-8aab-f9fc3c307e1f","2021-03-31 09:02:07",0.77751
6556263,"[Deleted] 44c48c6b-1957-414f-9c2a-802535a13d2b","2021-03-31 09:02:13",0.77751
6556203,Phoebe180,"2021-03-31 09:02:25",0.77751
6556270,"[Deleted] 72b04d60-620e-4936-8be8-e44d8801f331","2021-03-31 09:02:45",0.77751
6556227,Minnyou,"2021-03-31 09:16:27",0.77751
6556198,"Yoyo Tsang","2021-03-31 09:05:17",0.77751
6556256,SaKaNan,"2021-03-31 09:13:02",0.77751
6448422,"Saatvik Singh","2021-03-31 10:50:30",0.77751
6075681,"Lourenz ","2021-03-31 12:38:52",0.77751
3381393,lkatran,"2021-03-31 12:56:17",0.77751
6208822,"Humairah Malek","2021-03-31 14:01:47",0.77751
6554434,"Etienne Chauveau","2021-03-31 17:29:31",0.77751
6472337,"Taha Filali","2021-03-31 15:35:29",0.77751
6489700,"Grégoire Courtois","2021-04-01 18:54:07",0.77751
6546689,"Anjani Kumar Srivastava","2021-03-31 16:00:15",0.77751
6558252,"Pierre Poiblaud","2021-03-31 18:16:41",0.77751
5045560,"Sadik #2","2021-04-04 07:10:58",0.77751
6559047,Kicha99,"2021-03-31 18:56:04",0.77751
6553122,"Quentin Ludet","2021-03-31 19:11:15",0.77751
6559663,"Семён Погорельцев","2021-03-31 20:15:21",0.77751
6550919,"Tsopgni Duhamel","2021-03-31 20:49:30",0.77751
6530219,JMKim.616,"2021-04-01 00:44:03",0.77751
3549926,aprilwind514,"2021-04-01 02:46:00",0.77751
5701283,diemshu,"2021-04-01 03:16:44",0.77751
6561431,smhrd77777,"2021-04-01 06:47:58",0.77751
6561496,kimjinwoo,"2021-04-01 08:23:48",0.77751
6562300,"yun jxxngxxn","2021-04-01 08:26:59",0.77751
6561442,seon123,"2021-04-01 08:31:21",0.77751
6536672,JJzzFl,"2021-04-01 10:08:09",0.77751
6536169,"Yadnesh Mundhada","2021-04-01 10:12:57",0.77751
6563022,Crash0verRide,"2021-04-01 10:34:44",0.77751
6562938,"Roman Papiyants","2021-04-01 10:46:40",0.77751
6203397,"Lenka Donátová","2021-04-01 12:29:05",0.77751
6352135,nona,"2021-04-01 12:36:54",0.77751
6423909,"Umashankar Lath","2021-04-01 14:45:19",0.77751
6348799,"Robert Eichinger","2021-04-03 06:22:42",0.77751
6484372,"Víctor Pérez Andrés","2021-04-01 15:40:47",0.77751
6498098,JamesBrand,"2021-04-02 13:48:40",0.77751
6553050,gagble,"2021-04-02 20:09:25",0.77751
5297886,"Daria Rodicheva","2021-04-01 18:31:51",0.77751
6536214,"Baris Dincer","2021-04-01 19:18:30",0.77751
4848648,"Marcello Caron","2021-04-03 02:27:42",0.77751
4352526,sébastienMOUGEL,"2021-04-01 22:15:28",0.77751
6564560,"david galludec","2021-04-02 09:34:29",0.77751
6405301,"Artur Sulej","2021-04-03 17:44:58",0.77751
6554402,"[Deleted] 3557a8eb-59c9-4eca-be0a-49f2db441181","2021-04-02 07:19:01",0.77751
4111236,"Minh Vũ Hoàng","2021-04-02 06:22:57",0.77751
4315212,Atlantiskun,"2021-04-02 06:01:48",0.77751
6563610,"Ketepalli Poojita Lakshmi Syamala","2021-04-02 08:28:35",0.77751
6564863,"Caroline Karam9","2021-04-02 08:58:17",0.77751
4235960,"ARITRO SINHA ROY","2021-04-02 14:54:40",0.77751
6556274,"zhetao li","2021-04-02 10:59:45",0.77751
6420668,"jo yoon seol","2021-04-03 18:02:33",0.77751
6566885,"James Purser","2021-04-02 14:48:06",0.77751
6569514,Parimala,"2021-04-02 12:27:14",0.77751
6166576,"Robert Mullen","2021-04-03 02:46:21",0.77751
6462880,"Yong Wang1211","2021-04-02 14:44:43",0.77751
1335398,"Wenhao Guo","2021-04-02 14:01:42",0.77751
6568720,"Yusuke Yama","2021-04-03 07:27:03",0.77751
6571502,"Uddish Bhargava","2021-04-02 16:32:55",0.77751
6560140,"Nathan Hubbell #2","2021-04-04 16:15:07",0.77751
6569913,"Toni Moreno","2021-04-02 16:41:23",0.77751
6571283,arun.s.here,"2021-04-05 01:36:47",0.77751
119130,impaired,"2021-04-02 23:55:19",0.77751
6504934,yellowsky24,"2021-04-03 01:30:15",0.77751
6570446,"Misha Libman","2021-04-03 05:22:30",0.77751
6523557,"Sanad jhariya","2021-04-05 03:11:30",0.77751
6572658,"Pritish Ranjan","2021-04-03 08:48:12",0.77751
6575349,IKBO1018,"2021-04-03 10:47:31",0.77751
6085620,swan1214,"2021-04-03 12:09:14",0.77751
6575432,KachkoBard,"2021-04-03 12:14:15",0.77751
6490402,Dmitriy_Prohorkin,"2021-04-03 12:22:01",0.77751
6552062,"Anastasiia Poplaukhina","2021-04-03 13:08:53",0.77751
6576268,"inturi varunsai","2021-04-03 14:22:11",0.77751
5585732,"Yokoyama Takayoshi","2021-04-03 14:24:31",0.77751
6573823,Hug0sama,"2021-04-03 15:03:11",0.77751
6565974,"Richard Lehmann","2021-04-04 21:18:08",0.77751
6353501,whyyyyyyyy,"2021-04-03 17:54:16",0.77751
6546699,"Sergey Stepovoy","2021-04-03 19:05:17",0.77751
6292688,"Martin Zuther","2021-04-05 15:53:10",0.77751
6573096,"Georg Sam","2021-04-03 20:01:51",0.77751
6576367,nightrose,"2021-04-03 20:11:03",0.77751
6217177,"Mat&as Henr&quez","2021-04-05 00:50:45",0.77751
669921,"Anne Ulrich","2021-04-03 23:16:53",0.77751
6542845,"Steve Losk","2021-04-03 23:17:55",0.77751
6545531,yzpooo,"2021-04-04 08:31:25",0.77751
6576888,"Simon Heppner","2021-04-04 06:51:56",0.77751
6409799,"soup poke","2021-04-04 08:08:47",0.77751
6578363,sdeguchi,"2021-04-04 10:07:46",0.77751
6579554,"Petr Kajzar","2021-04-04 20:25:02",0.77751
6578902,"Peigang Shi","2021-04-04 12:11:18",0.77751
6571826,"wonder woman JJ","2021-04-05 11:53:55",0.77751
6580475,"Ilya Kosarev","2021-04-04 13:42:36",0.77751
6580807,"chandini chandu10","2021-04-04 15:01:23",0.77751
6577539,"Felipe Pimentel Rosa","2021-04-04 15:18:20",0.77751
6580901,"Shai Rippel","2021-04-04 16:10:55",0.77751
6579331,marchshares,"2021-04-04 17:28:34",0.77751
6565234,JQ,"2021-04-04 17:49:13",0.77751
3284900,SEcker,"2021-04-04 19:25:39",0.77751
6581415,"Yikchun Tong","2021-04-04 20:46:12",0.77751
5315488,"Inna Sol","2021-04-04 21:54:29",0.77751
6580242,chernovssss,"2021-04-05 00:42:00",0.77751
6582919,"sow bocar","2021-04-05 05:39:53",0.77751
6583575,Sidorenko_D,"2021-04-05 07:41:11",0.77751
6470237,tanapon,"2021-04-05 09:45:44",0.77751
6513530,"Aurimas Butkevicius","2021-04-05 11:06:35",0.77751
3946171,"Brayden C","2021-04-05 13:00:57",0.77751
6563960,"kevin makokha","2021-04-05 15:03:43",0.77751
6561450,"Ishan Kotian","2021-04-05 11:40:11",0.77751
6584111,ssofkgjo,"2021-04-05 14:32:57",0.77751
6585059,"Shashi Shekhar #2","2021-04-05 16:25:18",0.77751
6019553,"Çağlar Sevinç","2020-12-16 20:46:13",0.77511
6019605,"[Deleted] #15","2020-12-15 23:35:51",0.77511
6019695,"Matt Gregory #2","2020-12-16 00:48:48",0.77511
5330624,johnneyshi,"2020-12-16 02:01:27",0.77511
6021883,SomethingJesus,"2020-12-16 03:54:06",0.77511
6021967,"PRIMADIKA NUGRAHA","2020-12-16 01:42:50",0.77511
6021979,"Bagas Arief H","2020-12-16 02:06:22",0.77511
5995136,Andyli,"2020-12-17 08:19:24",0.77511
6013305,KwangKyunChoi,"2020-12-18 01:36:10",0.77511
6022104,"A Qasem","2020-12-18 00:47:29",0.77511
6017491,"Manobika Das","2020-12-16 03:33:00",0.77511
6019274,M1MA,"2020-12-23 23:26:39",0.77511
6022079,"Khansa Amaradiena","2020-12-16 03:01:59",0.77511
6019680,"Don Dean","2020-12-31 02:52:56",0.77511
6022072,"Panji Addakhil","2020-12-16 03:39:57",0.77511
6022281,"Diya Annisa","2020-12-16 04:03:28",0.77511
6020844,TsamaraAdilla_Titanic,"2020-12-16 04:03:34",0.77511
6022427,"Yuanita Seruni","2020-12-16 04:24:15",0.77511
5796392,"Rhonda Chan","2020-12-16 04:57:36",0.77511
1403026,"Padmanabhan Rajendrakumar","2020-12-16 08:52:24",0.77511
6022706,"Jack Mason","2020-12-16 05:14:50",0.77511
1496649,agyher,"2020-12-16 06:09:19",0.77511
6022994,"Audi Elvira Widiyanti","2020-12-16 06:12:22",0.77511
5907552,"Kyeongseok Lee","2020-12-16 06:47:23",0.77511
5943980,chenrou,"2020-12-16 06:53:16",0.77511
6023220,"Habiba Amelia","2020-12-16 07:28:18",0.77511
6022975,"Ashwini #5","2020-12-16 07:29:36",0.77511
6022261,"Jenny Yue","2020-12-16 07:54:21",0.77511
6023050,"kartik shanbhag","2020-12-16 08:35:47",0.77511
5976811,CN-JackZhang,"2020-12-16 09:11:02",0.77511
6023725,bluessky,"2020-12-16 09:21:31",0.77511
5801622,"Bharathwaj Murali","2020-12-16 09:39:24",0.77511
6023261,whatever0228,"2020-12-17 04:12:46",0.77511
5849879,"Mahmoud Limam","2020-12-16 09:38:11",0.77511
6022232,"SJun M","2020-12-16 09:35:31",0.77511
6017586,"Lakshita Dodeja","2020-12-16 10:04:49",0.77511
6024193,"Niti Upadhyay","2020-12-16 10:42:13",0.77511
6022817,"Apoorv SH12","2020-12-16 11:10:47",0.77511
6024184,"Mounika Marka","2020-12-18 12:19:11",0.77511
6024018,"AHMED SHEBL ABDELKADER","2020-12-16 11:22:43",0.77511
5985785,"Roberto Pirrone","2020-12-16 11:41:30",0.77511
6024277,"JANE LUO","2020-12-16 12:03:43",0.77511
6024527,"Hannah Guan","2020-12-16 13:18:35",0.77511
6024608,cloudninel,"2020-12-16 12:40:09",0.77511
6024654,"Bhre Prabandaru","2020-12-16 12:48:29",0.77511
6024854,"Irvine Ibnusina","2020-12-16 13:11:52",0.77511
6025020,"Achmad Kha","2020-12-16 13:27:42",0.77511
5241059,"Vinay singh Jadon","2020-12-16 14:06:59",0.77511
6018236,Anushka89,"2020-12-16 14:23:38",0.77511
6017343,"Yu Kawaguchi","2020-12-16 14:28:56",0.77511
6025263,"Alyani Rasy Rahmannisa","2020-12-16 14:37:34",0.77511
6025439,"Jing Gu","2020-12-16 15:11:24",0.77511
5520166,Oscar#Leo,"2020-12-16 15:14:32",0.77511
6023498,"Huiling Jia","2020-12-16 15:39:13",0.77511
5473195,"Abhiraj Das","2020-12-16 15:44:56",0.77511
6025816,"Viktória Herczeg","2020-12-16 16:07:20",0.77511
1388565,"Haochen Yuan","2020-12-16 16:09:45",0.77511
4956853,kartika,"2020-12-16 16:25:19",0.77511
6025739,"Masahiro H","2020-12-16 16:29:45",0.77511
2806451,PatrickLi007,"2020-12-21 15:34:00",0.77511
6025930,"tasya ayang maharani","2020-12-16 16:45:35",0.77511
6025976,"imane Eudji","2020-12-23 17:01:12",0.77511
6026025,"Andika Ramadhan","2020-12-16 16:54:45",0.77511
6025508,ToineB,"2020-12-16 17:14:03",0.77511
6013984,takoouo,"2020-12-16 18:37:03",0.77511
6026213,"Yasser Radouani","2020-12-16 19:23:11",0.77511
4248904,"Abdolazim Rezaei","2020-12-16 19:40:19",0.77511
5766981,"Senan #3","2020-12-16 19:40:36",0.77511
6026644,"Max Greenwood","2020-12-16 19:44:38",0.77511
6018723,"Robert Parker #2","2020-12-16 20:09:21",0.77511
5997502,"Bernardo Costa #2","2020-12-20 20:19:55",0.77511
5826261,"Binta Hassan","2020-12-16 20:31:31",0.77511
6026723,"Harris Manning","2020-12-16 20:50:13",0.77511
4599633,"Adrian Gillerman","2020-12-16 20:51:14",0.77511
6026779,"Rob Murray","2020-12-16 20:52:11",0.77511
6026592,"Gustavo Savi Frainer","2020-12-16 21:28:52",0.77511
5683132,"Ashish Narwal","2020-12-16 21:32:20",0.77511
6026956,Spillard20,"2020-12-16 22:13:03",0.77511
6012771,RENKEEE,"2020-12-16 23:26:26",0.77511
6027177,"Michael Tomlin","2020-12-16 23:15:16",0.77511
6027240,"Sara Albreiki","2020-12-17 00:06:26",0.77511
6027423,edgybuddha,"2020-12-17 00:48:07",0.77511
5930059,kerrybenjamin,"2020-12-17 00:48:16",0.77511
6013301,JungAHyun,"2020-12-18 01:34:30",0.77511
6027508,"Ignacio Villafañe","2020-12-17 02:02:59",0.77511
6027413,"Caleb Dubo","2020-12-17 02:25:45",0.77511
6027534,"EunKang Lee","2020-12-17 02:43:33",0.77511
6013312,"Sung Eunkyoung","2020-12-17 02:59:16",0.77511
6002283,"leo ifrim","2020-12-17 02:56:47",0.77511
6027595,"Simon Tagbor","2020-12-17 03:04:52",0.77511
6027786,huangyolanda,"2020-12-17 03:08:41",0.77511
5430516,"Dong Cao","2020-12-17 03:19:40",0.77511
6027915,MANI_THIRUPPATHI,"2020-12-17 03:28:17",0.77511
4516105,"Griffin Coccari","2020-12-17 03:29:35",0.77511
6003248,"Gamba Asesina19","2020-12-17 03:53:31",0.77511
5812065,"Tim Sidorov","2021-02-22 17:53:21",0.77511
6028420,Vito-86,"2020-12-17 05:57:36",0.77511
6022061,pkbum5969,"2020-12-17 06:27:10",0.77511
5394764,anupamisra,"2020-12-17 07:42:58",0.77511
3725987,"VIJAYA YERUVA","2020-12-17 07:23:08",0.77511
6015280,"Annapoorani K","2020-12-17 07:49:32",0.77511
6024334,"Hong hyeong","2020-12-19 16:53:44",0.77511
4372301,"Dror Pipano","2020-12-17 08:44:09",0.77511
5900868,HALKICHI,"2020-12-17 09:22:09",0.77511
6029357,"Xiaoli Chu","2020-12-17 09:22:21",0.77511
6029307,sihyuyao,"2020-12-17 09:22:21",0.77511
920259,JeffKing,"2020-12-17 10:33:03",0.77511
6026640,"shubhi srivastava","2020-12-17 09:45:33",0.77511
1702703,irisw,"2021-02-16 11:08:44",0.77511
6029860,"Baptiste Marais","2020-12-17 11:22:14",0.77511
6029616,"mr3 r3","2020-12-17 11:18:21",0.77511
5976593,"Cheng Wei LIN7","2020-12-17 12:17:40",0.77511
6030252,SeanHong06,"2020-12-17 13:11:26",0.77511
6030611,wsgggg,"2020-12-17 14:49:33",0.77511
5520889,"Daniela Alvarez Zegarra","2020-12-17 14:54:41",0.77511
6030594,"wilglison rilniky Oliveira dos Santos","2020-12-17 23:20:05",0.77511
6028556,"Siraphop Wongaekin","2020-12-17 15:38:25",0.77511
6031137,"Avi Singh #2","2020-12-17 16:12:58",0.77511
6016928,"Luc Hermans","2021-01-26 13:56:02",0.77511
6017558,rudylulu,"2020-12-18 05:59:46",0.77511
6031471,"Matrix Multipliers","2020-12-18 14:27:51",0.77511
6031590,"Till Bender","2020-12-17 21:39:55",0.77511
5293435,"BINUS KUAMR","2020-12-17 17:42:24",0.77511
6030948,"Yash #11","2020-12-17 17:44:32",0.77511
5155667,v.defour,"2021-02-17 13:11:32",0.77511
5885748,Mateu,"2020-12-17 18:04:24",0.77511
5979280,"Jitesh Dundas #2","2020-12-17 18:05:56",0.77511
6031416,MarcosLenzi,"2020-12-17 18:06:37",0.77511
5885461,"Kenight LAM","2020-12-19 09:10:40",0.77511
6031742,maahaa,"2020-12-17 18:15:01",0.77511
6016749,"Abdul GM","2020-12-17 18:25:32",0.77511
4732885,"Hiru Ranasinghe","2021-01-09 21:22:00",0.77511
6031333,Joris123,"2020-12-17 19:47:55",0.77511
6028688,"Devon Sinha","2020-12-17 19:51:32",0.77511
5350787,"Sriman Bidhan Baray","2020-12-17 20:27:22",0.77511
6031946,"Karina B","2020-12-17 20:51:28",0.77511
6027024,MustyJ,"2020-12-17 21:29:28",0.77511
6032399,"Samuel Benveniste","2020-12-17 22:31:10",0.77511
1292370,"Yasuyuki Hisamatsu","2020-12-17 22:31:51",0.77511
6032402,"Renan Jun Sato","2020-12-17 22:45:55",0.77511
6032441,FernandoGR,"2020-12-17 22:53:00",0.77511
5802893,Khaeos_Beki,"2020-12-17 22:58:55",0.77511
6032500,dmlucas__,"2020-12-17 23:07:48",0.77511
6012792,bserpa,"2020-12-17 23:18:43",0.77511
5601850,"John Funk","2020-12-18 00:48:47",0.77511
6013174,"sanghun #2","2020-12-18 01:27:56",0.77511
6013176,LeeNamSoo,"2020-12-18 01:29:53",0.77511
6013171,awscp000,"2020-12-18 03:37:44",0.77511
6013173,zxc9999,"2020-12-18 01:30:48",0.77511
6027964,"Chris Pajtas","2020-12-18 01:30:49",0.77511
6022632,Sxfang1994,"2020-12-18 02:38:33",0.77511
6032812,mxf0,"2020-12-18 03:37:25",0.77511
6031472,"Bhavin #3","2020-12-22 03:37:07",0.77511
6033009,linkworb,"2020-12-18 03:35:51",0.77511
6027998,junseong,"2020-12-18 03:37:45",0.77511
6033227,jhday2014_Nare,"2020-12-21 00:03:58",0.77511
6033337,"Marc Martorell","2020-12-18 03:55:55",0.77511
6033110,"Arun Yadav #3","2020-12-18 03:57:14",0.77511
2471400,"Kanakaraju Y","2021-01-27 11:12:23",0.77511
6032372,"Bhagyashree Rawal","2020-12-18 04:55:12",0.77511
6028760,"Ariel Lee","2020-12-22 08:08:27",0.77511
6034046,"Brahmvir Karwal1","2020-12-19 08:03:18",0.77511
6031871,"Darsan G","2020-12-18 07:26:22",0.77511
6034346,"Yugam Bahl","2020-12-18 08:02:44",0.77511
6034103,"Hemanth LakshmanRaju","2020-12-18 08:10:53",0.77511
6034358,"Jason WuRunfei","2020-12-18 08:13:37",0.77511
5590927,"swathi #3","2020-12-23 17:45:08",0.77511
6034543,lakshmibalaji08,"2020-12-18 08:54:28",0.77511
5766049,"Anjola Kabiawu","2020-12-18 09:16:41",0.77511
6034945,"yakun shen","2020-12-18 09:44:27",0.77511
5771054,Nov3rd,"2021-03-24 17:24:14",0.77511
6034548,"Muhammad Bilal #6","2020-12-18 10:49:53",0.77511
6035017,"Anton Frisk","2020-12-18 10:52:35",0.77511
5754490,"Hokazono Sayaka","2020-12-18 10:58:07",0.77511
6033961,"Javi 2323","2020-12-18 11:05:50",0.77511
6016275,jayJang10,"2020-12-18 11:19:06",0.77511
6035392,Kiwipirate,"2020-12-18 11:33:10",0.77511
6035232,"Edgar Chacon","2020-12-18 11:47:21",0.77511
6035582,"Norm #2","2020-12-18 11:53:22",0.77511
6035671,"Aleksandar Damjanović","2020-12-18 12:30:29",0.77511
6011285,"Eva Sorensson","2020-12-21 13:51:30",0.77511
2234212,norimaru,"2020-12-18 12:56:15",0.77511
6035729,"Akshay R #2","2020-12-18 12:55:47",0.77511
6035287,"Chaitanya Gautam","2020-12-18 13:09:34",0.77511
6035866,"na liulll","2020-12-18 13:12:33",0.77511
5702029,"alex shcheblanov","2020-12-18 13:52:54",0.77511
6034844,"Jakob Laurisch","2020-12-19 20:27:45",0.77511
6031990,"Ameni Slama","2020-12-18 13:53:37",0.77511
6031791,"Grace Breen","2020-12-18 13:55:34",0.77511
6035313,"shohei yamanaka","2020-12-18 14:29:23",0.77511
6036545,"celia dolan","2020-12-18 16:04:08",0.77511
6036710,"Marc #10","2020-12-18 16:39:39",0.77511
6036491,"Peter Light","2020-12-18 16:48:08",0.77511
6036271,"Sasa Marjanovic","2020-12-18 17:02:17",0.77511
6031582,"Lauren Estrada","2021-01-08 23:07:53",0.77511
6030257,"Mauro Soares","2020-12-18 17:55:28",0.77511
6036386,"Lennie Wells","2020-12-18 18:25:34",0.77511
6036537,"Alice Ding0924","2020-12-18 19:15:09",0.77511
5580922,"Amritanshu Pandey","2020-12-18 21:29:39",0.77511
6037553,jkm9899,"2020-12-18 21:41:18",0.77511
4129645,"tolga hastaoğlu","2020-12-19 20:45:20",0.77511
6037725,"Allison Dulin","2021-03-28 19:18:32",0.77511
5997918,NMunot,"2020-12-18 23:24:04",0.77511
6028631,"Nakamura Takayuki","2020-12-19 00:34:42",0.77511
6037997,"Sarvagya Mathur","2020-12-19 01:11:54",0.77511
6038066,aditya1220,"2020-12-19 01:50:59",0.77511
5289636,"Shixiong Jiang0330","2020-12-19 02:27:09",0.77511
6038144,"Lewin Yuan","2020-12-19 02:40:29",0.77511
5916330,"Erwin Harahap","2020-12-19 02:45:10",0.77511
6038064,"Syahrul S. Zein","2020-12-19 02:46:41",0.77511
6038063,"desy fitriyani","2020-12-19 02:47:14",0.77511
6029699,"Laras Luthfiyyah","2020-12-19 02:51:38",0.77511
6033162,"Obie Lawrence","2020-12-19 03:12:30",0.77511
6038408,GilChang,"2020-12-19 04:42:50",0.77511
6037226,SSTROA,"2020-12-19 21:59:43",0.77511
5961505,"Yichen Yao","2020-12-19 05:30:55",0.77511
4655186,"Vijay Thangavel","2020-12-19 07:28:24",0.77511
6038841,"pouya yousefi","2020-12-19 08:21:43",0.77511
6039110,ponta-kagawa,"2020-12-19 10:55:57",0.77511
333515,pauline7,"2020-12-19 08:54:08",0.77511
2857085,zerox3,"2020-12-19 09:12:05",0.77511
6036861,VT2020,"2020-12-19 10:01:23",0.77511
5977476,Howard1999,"2020-12-19 10:47:38",0.77511
5817516,"Aditya Jetely","2020-12-19 10:21:52",0.77511
6037512,"FATIHI Ayoub","2020-12-19 10:57:06",0.77511
6035738,boriskezikov,"2020-12-19 11:05:15",0.77511
6039201,"Martin Tan","2020-12-19 11:15:10",0.77511
6039830,"Dimuth Menikgama #2","2020-12-19 12:21:52",0.77511
6039904,"Muhammad Abdel Fattah Abdel Tawab Gad","2020-12-19 12:38:16",0.77511
5824816,"nutshell #3","2020-12-19 12:57:09",0.77511
5919121,"Byron Conforme D.","2020-12-19 12:58:17",0.77511
6037282,"Md.Shoaib islam Shawon","2020-12-19 13:00:03",0.77511
6039463,vazemiller,"2020-12-19 13:05:08",0.77511
5919258,"Diego Gonzalez","2020-12-19 13:56:29",0.77511
6039516,spaceprince,"2020-12-22 11:23:55",0.77511
6040149,"Khalid AlAwar","2021-01-27 18:13:58",0.77511
5919130,"Raul Zuñiga","2020-12-22 04:06:44",0.77511
6036012,"masahiro takeya","2020-12-19 16:13:45",0.77511
6039893,YungTi,"2020-12-19 16:40:55",0.77511
5918729,"Roberto Lindao","2020-12-19 15:50:13",0.77511
6040671,"Antonio Augello","2020-12-19 16:00:14",0.77511
5849883,"Ishan Choubey","2020-12-21 09:59:32",0.77511
6040701,"Roshan Gowda","2020-12-19 16:28:01",0.77511
6040683,"Caleb Mbakwe","2020-12-19 16:47:05",0.77511
6040840,azhou202,"2020-12-19 16:54:32",0.77511
6041180,"Antonio Rotundo","2020-12-19 18:23:49",0.77511
6041046,"Yeu-Chern Harn","2020-12-19 22:05:05",0.77511
6041326,"HS Kim","2020-12-20 13:49:41",0.77511
6008539,"AR Rony","2020-12-20 15:03:53",0.77511
6041400,"Ilham Dwiki Putra Rumondor","2020-12-19 20:08:25",0.77511
3084430,"Richardosn Souza","2020-12-19 20:14:14",0.77511
6041501,"Dmitriy Kezling","2020-12-19 20:16:42",0.77511
6041434,"Allen Zheng #2","2020-12-19 20:25:27",0.77511
6040368,"Ayush Singh #6","2020-12-19 20:31:04",0.77511
6041512,"Roberto Gonçalves","2020-12-21 07:27:34",0.77511
6041383,"Luis Ivan","2020-12-19 20:51:23",0.77511
4737573,"Francois Caud","2020-12-19 21:27:06",0.77511
6041702,"SERGIO ORTEGA","2020-12-19 22:06:19",0.77511
4176842,"Pedro CC Correia","2020-12-19 23:17:34",0.77511
6041884,"Jose Andre Robles Loro","2020-12-19 23:25:44",0.77511
3842840,"Jeremy Olea","2020-12-19 23:35:54",0.77511
6041844,"Devin DeJongh","2020-12-19 23:41:51",0.77511
4024411,"Ayomide Bakare","2020-12-19 23:47:34",0.77511
4431526,"Emmanuel Bright","2020-12-20 00:44:06",0.77511
6013469,DylanUpton,"2020-12-20 01:58:51",0.77511
5732824,"Shelby Lim","2020-12-20 01:51:56",0.77511
6042139,"Dylan Stephen","2020-12-20 02:20:34",0.77511
5989043,"Mayur #3","2020-12-28 04:40:51",0.77511
6042475,fdgfdsg,"2020-12-22 22:43:13",0.77511
6042368,"LYU Mda","2020-12-20 05:19:04",0.77511
6042463,xuehaoran1997,"2020-12-20 05:19:12",0.77511
6004123,sunflowerdog,"2020-12-20 06:43:53",0.77511
6038261,"that's the dream","2020-12-20 07:23:17",0.77511
6042873,"Hyunju Song","2020-12-20 07:57:13",0.77511
6042940,"Nadhem Jbeli","2020-12-22 12:20:21",0.77511
6004351,"Ziyu Cao","2020-12-20 08:26:53",0.77511
6022166,Kamilt1986,"2020-12-20 08:29:12",0.77511
6042436,"Tuan Le Van","2020-12-20 08:53:44",0.77511
4672917,"Vikas Puri","2020-12-20 09:26:47",0.77511
6040647,"yasir emre bulut","2020-12-20 09:38:00",0.77511
6035149,"Berwyn #2","2020-12-20 09:55:06",0.77511
6041896,Oktay90,"2020-12-20 10:15:25",0.77511
4890522,"Rutvik Dhopate","2020-12-20 10:38:58",0.77511
6043471,Mr_YE_Cao,"2020-12-20 11:03:34",0.77511
6010397,tzuhsuan1999,"2020-12-20 11:51:20",0.77511
